"REF_DATE","GEO","DGUID","Measure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-11","Saskatoon, Saskatchewan","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928032","6.8.4","44.48","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928033","6.8.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928034","6.9.1","58.56","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928035","6.9.2","56.10","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928036","6.9.3","61.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928037","6.9.4","1.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928038","6.9.5","0.00","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928039","6.10.1","2.08","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928040","6.10.2","1.06","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928041","6.10.3","3.08","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928042","6.10.4","0.42","","","","2"
"2023-11","Saskatoon, Saskatchewan","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928043","6.10.5","0.00","","","","2"
"2023-11","Edmonton, Alberta","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928044","7.1.1","147.46","","","","2"
"2023-11","Edmonton, Alberta","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928045","7.1.2","113.30","","","","2"
"2023-11","Edmonton, Alberta","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928046","7.1.3","181.62","","","","2"
"2023-11","Edmonton, Alberta","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928047","7.1.4","12.38","","","","2"
"2023-11","Edmonton, Alberta","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928048","7.1.5","28.58","","","","2"
"2023-11","Edmonton, Alberta","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928049","7.2.1","584.34","E","","","2"
"2023-11","Edmonton, Alberta","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928050","7.2.2","455.52","E","","","2"
"2023-11","Edmonton, Alberta","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928051","7.2.3","713.16","E","","","2"
"2023-11","Edmonton, Alberta","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928052","7.2.4","40.12","E","","","2"
"2023-11","Edmonton, Alberta","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928053","7.2.5","28.58","E","","","2"
"2023-11","Edmonton, Alberta","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928054","7.3.1","1081.32","","","","2"
"2023-11","Edmonton, Alberta","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928055","7.3.2","925.26","","","","2"
"2023-11","Edmonton, Alberta","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928056","7.3.3","1237.38","","","","2"
"2023-11","Edmonton, Alberta","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928057","7.3.4","52.62","","","","2"
"2023-11","Edmonton, Alberta","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928058","7.3.5","28.58","","","","2"
"2023-11","Edmonton, Alberta","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928059","7.4.1","452.74","E","","","2"
"2023-11","Edmonton, Alberta","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928060","7.4.2","368.14","E","","","2"
"2023-11","Edmonton, Alberta","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928061","7.4.3","537.32","E","","","2"
"2023-11","Edmonton, Alberta","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928062","7.4.4","25.22","E","","","2"
"2023-11","Edmonton, Alberta","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928063","7.4.5","28.58","E","","","2"
"2023-11","Edmonton, Alberta","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928064","7.5.1","26.82","","","","2"
"2023-11","Edmonton, Alberta","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928065","7.5.2","14.50","","","","2"
"2023-11","Edmonton, Alberta","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928066","7.5.3","39.12","","","","2"
"2023-11","Edmonton, Alberta","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928067","7.5.4","4.34","","","","2"
"2023-11","Edmonton, Alberta","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928068","7.5.5","28.58","","","","2"
"2023-11","Edmonton, Alberta","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928069","7.6.1","3.54","E","","","2"
"2023-11","Edmonton, Alberta","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928070","7.6.2","1.92","E","","","2"
"2023-11","Edmonton, Alberta","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928071","7.6.3","5.16","E","","","2"
"2023-11","Edmonton, Alberta","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928072","7.6.4","0.52","E","","","2"
"2023-11","Edmonton, Alberta","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928073","7.6.5","28.58","E","","","2"
"2023-11","Edmonton, Alberta","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928074","7.7.1","17.42","","","","2"
"2023-11","Edmonton, Alberta","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928075","7.7.2","14.94","","","","2"
"2023-11","Edmonton, Alberta","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928076","7.7.3","19.92","","","","2"
"2023-11","Edmonton, Alberta","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928077","7.7.4","0.80","","","","2"
"2023-11","Edmonton, Alberta","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928078","7.7.5","28.58","","","","2"
"2023-11","Edmonton, Alberta","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928079","7.8.1","619.76","","","","2"
"2023-11","Edmonton, Alberta","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928080","7.8.2","461.90","","","","2"
"2023-11","Edmonton, Alberta","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928081","7.8.3","777.64","","","","2"
"2023-11","Edmonton, Alberta","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928082","7.8.4","52.14","","","","2"
"2023-11","Edmonton, Alberta","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928083","7.8.5","28.58","","","","2"
"2023-11","Edmonton, Alberta","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928084","7.9.1","135.84","E","","","2"
"2023-11","Edmonton, Alberta","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928085","7.9.2","100.18","E","","","2"
"2023-11","Edmonton, Alberta","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928086","7.9.3","171.50","E","","","2"
"2023-11","Edmonton, Alberta","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928087","7.9.4","7.72","E","","","2"
"2023-11","Edmonton, Alberta","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928088","7.9.5","28.58","E","","","2"
"2023-11","Edmonton, Alberta","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566928089","7.10.1","12.26","E","","","2"
